29/05/2016,Combo Breaker,120,St. Charles, IL,Midwest,Duck,http://combobreaker.challonge.com/2016_melee_1v1
29/05/2016,Smash For Smiles,140,Seattle, WA,Northwest,Bladewise,https://smash.gg/tournament/smash-for-smiles/brackets
22/05/2016,Super SmashNest v7,114,Portland, OR,Southwest,Bladewise,http://cacaw.challonge.com/SSN7MeleeTop24
22/05/2016,Get On My Level 2016,509,Toronto, ON,Canada,Leffen,https://smash.gg/tournament/get-on-my-level-2016-good-game-con-ft-hbox-2/brackets
21/05/2016,UMN May Monthly,107,Minneapolis, MN,Midwest,AbsentPage,http://umnsmash.challonge.com/UMNMayMeleeTop32
21/05/2016,Rubicon 10,115,Chicago, IL,Midwest,S2J,https://smash.gg/tournament/rubicon-10-ft-s2j-vs-laudandas/brackets/13119/35112/118067
15/05/2016,Battle Arena Melbourne 8,176,Melbourne, Australia,Australia,Nick,https://smash.gg/tournament/battle-arena-melbourne-8-3/brackets/13029/34407/115814
15/05/2016,Super Smash Sundays 44,156,Pomona, CA,SoCal,Westballz,https://smash.gg/tournament/super-smash-sundays-44/brackets/12728/33244/111571
15/05/2016,Runback 2016,143,Tempe, AZ,Southwest,Axe,https://smash.gg/tournament/runback-2016/brackets/12717/35222/118367
14/05/2016,Battle of BC,256,Vanvouver, BC,Canada,Leffen,https://smash.gg/tournament/ubc-esports-presents-battle-of-bc/brackets
14/05/2016,Mayhem 27,128,South Pasadena, CA,SoCal,MacD,https://smash.gg/tournament/mayhem-27/brackets/13003/35395/118983
14/05/2016,The Spring Arcadian (Xanadu),123,Halethorpe, MD,MD/VA,MOM!,https://smash.gg/tournament/the-spring-arcadian/brackets/12455/34367/115678
14/05/2016,Michigan Arcadian 4,136,Ann Arbor, MI,Midwest,Morsecode762,https://smash.gg/tournament/michigan-arcadian-4/brackets/12918/35043/117900
08/05/2016,DreamHack Austin,404,Austin, TX,Southwest,Mango,https://smash.gg/tournament/dreamhack-austin-2016/brackets
07/05/2016,New Fish,106,Troy, NY,Tristate,Colbol,https://smash.gg/tournament/new-fish/brackets
01/05/2016,EGLX 2016,256,Mississauga, ON,Canada,Hungrybox,http://challonge.com/eglxmelee
30/04/2016,Winnipeg Smash Monthly 17,100,Winnipeg, MB,Canada,Kage,http://manitoba.challonge.com/366372hn
30/04/2016,Flashback Games 24,105,Atlanta, GA,Atl. South,DruggedFox,http://challonge.com/FBGT24
23/04/2016,South Coast Regionals 10,109,Southampton, UK,Europe,Professor Pro,http://challonge.com/scr10pro
23/04/2016,EagleLAN,153,Fort Myers, FL,Florida,Porkchops,https://smash.gg/tournament/eaglelan-1000-prize-pool-for-each-melee-smash-wiiu-sfv/brackets/11793/26542/87212
23/04/2016,Mayhem 26,134,South Pasadena, CA,SoCal,Lucky,https://smash.gg/tournament/mayhem-26/brackets/12594/28972/96618
17/04/2016,Fight Pitt 6,264,Pittsburgh, PA,Tristate,Colbol,https://smash.gg/tournament/fight-pitt-6/brackets
16/04/2016,Full Bloom 2,236,Bloomington, IN,Midwest,Lucky,https://smash.gg/tournament/full-bloom-2-2/brackets
16/04/2016,Mass Madness 8,126,Natick, MA,New Eng.,Crush,http://bigbluees.challonge.com/MM8Pro
16/04/2016,GatorLAN Spring 2016,170,Gainesville, FL,Florida,Plup,http://gatorgaming.challonge.com/GLANMeleeTop16
10/04/2016,Frame One,108,Orlando, FL,Florida,Plup,https://smash.gg/tournament/frame-one/brackets/11179/25345/83320
10/04/2016,Super SmashNest v6,101,Portland, OR,Northwest,Westballz,http://cacaw.challonge.com/SSN6MST24
09/04/2016,Emerald City II,242,Seattle, WA,Northwest,Westballz,https://smash.gg/tournament/emerald-city-ii/brackets
09/04/2016,SWEET XXIV,111,East Lansing, MI,Midwest,n0ne,https://smash.gg/tournament/sweet-xxiv/brackets/11005/25346/83326
03/04/2016,The Golden Bair 4,180,Berkeley, CA,NorCal,Boulevard,https://smash.gg/tournament/the-golden-bair-4/brackets/12032/19702/65773
03/04/2016,Pound 2016,933,McLean, VA,MD/VA,Hungrybox,https://smash.gg/tournament/pound-2016/brackets
02/04/2016,AZ Melee Arcadian 2,127,Phoenix, AZ,Southwest,PatCombo,http://challonge.com/arcadian2meleesingles
26/03/2016,OUTFOXX'D,144,Indianapolis, IN,Midwest,Mew2King,https://smash.gg/tournament/outfoxx-d-1/brackets/11431/21267/70816
26/03/2016,Rubicon 8,100,Chicago, IL,Midwest,Dart!,http://challonge.com/rc8top32
26/03/2016,Super Nebulous 4,168,New York City, NY,Tristate,Hungrybox,https://smash.gg/tournament/super-nebulous-4/brackets/11335/14961/50953
26/03/2016,Mayhem 25,165,South Pasadena, CA,SoCal,SFAT,https://smash.gg/tournament/mayhem-25/brackets/12077/20893/69565
26/03/2016,Battlegrounds 2,114,Houston, TX,Southwest,Kage,https://smash.gg/tournament/smash-united-presents-battlegrounds-2/brackets/11402/8380/30352
13/03/2016,Frozen Phoenix,116,Hamilton, ON,Canada,Ryan Ford,http://challonge.com/fpms
13/03/2016,Super SmashNest v5,141,Portland, OR,Northwest,Westballz,http://cacaw.challonge.com/SSN5MSTop
12/03/2016,SWEET XXIII,256,Ann Arbor, MI,Midwest,Armada,https://smash.gg/tournament/sweet-xxiii-ssbm-tournament-feat-armada/brackets/11570/17710/59520
06/03/2016,The Scarlet Classic II,111,New Brunswick, NJ,Tristate,Swedish Delight,http://challonge.com/ScarletClassic2Top32
06/03/2016,Shots Fired 2,125,Somerset, NJ,Tristate,Mew2King,https://smash.gg/tournament/shots-fired-2/brackets/11263/13735/47135
06/03/2016,Super Smash Sundays 42,142,Pomona, CA,SoCal,Lucky,https://smash.gg/tournament/super-smash-sundays-42/brackets/11892/16254/54932
05/03/2016,NorCal Arcadian 3,359,Santa Clara, CA,NorCal,Dewky,https://smash.gg/tournament/norcal-arcadian-3/brackets/10766/14360/49061
05/03/2016,House of Paign IX,100,Urbana, IL,Midwest,Kels,http://smashingillini.challonge.com/hop9meleetop32
28/02/2016,UCSD Super TriWeekly #2,117,San Diego, CA,SoCal,Lucky,http://sdmelee.challonge.com/STW2singlesT24
28/02/2016,Bad Blood 2016,101,Fresno, CA,NorCal,SFAT,http://challonge.com/BB2016Top32
27/02/2016,Smash @ York 10 (Arcadian),150,Toronto, ON,Canada,Windrose,http://emg.challonge.com/yorkarc64
27/02/2016,Rubicon 7,144,Chicago, IL,Midwest,Axe,http://challonge.com/rc7top32
27/02/2016,Go4 Melee Arcadian,125,Minneapolis, MN,Midwest,Locke,http://umnsmash.challonge.com/Go4MeleeArcadianTop32
21/02/2016,Super Bit Wars 4,108,Oklahoma City, OK,Midwest,Mew2King,https://smash.gg/tournament/super-bit-wars-4/brackets
21/02/2016,WArcadian,138,Seattle, WA,Northwest,Wasabi,https://smash.gg/tournament/uw-smash-presents-warcadian/brackets
21/02/2016,B.E.A.S.T 6,410,Gothenburg, Sweden,Europe,Armada,https://smash.gg/tournament/beast-6/brackets
20/02/2016,UBC Cup 2016,191,Vancouver, BC,Canada,SFAT,http://challonge.com/ubccuppro
14/02/2016,San Diego Arcadian #2,199,San Diego, CA,SoCal,Mew2Queen,http://sdmelee.challonge.com/Arcadian2singlesT48
13/02/2016,Mayhem 24,165,South Pasadena, CA,SoCal,Lucky,https://smash.gg/tournament/mayhem-2-13/brackets
06/02/2016,SWEET XXII,161,East Lansing, MI,Midwest,Duck,https://smash.gg/tournament/sweet-xxii-a-super-smash-bros-melee-tournament/brackets/11003/7726/28179
06/02/2016,Nebulous Prime 26,106,New York City, NY,Tristate,Hax,http://nebulous.challonge.com/nebsprimemelee26singlespro
06/02/2016,Fight or Flight 6,174,Eugene, OR,Northwest,Bladewise,http://uosmash.challonge.com/fof6mt24
06/02/2016,BOPME 13,105,West Lafayette, IN,Midwest,Lanceinthepants,http://challonge.com/bopme13top32
31/01/2016,Moses Kang Memorial Tournament,117,Chapel Hill, NC,Atl. South,Shrimplipz?,https://smash.gg/tournament/moses-kang-memorial-tournament/brackets/11156/6451/24307
31/01/2016,PAX Arena,200,San Antonio, TX,Southwest,Hungrybox,https://smash.gg/tournament/pax-arena/brackets/11268/5533/21311
30/01/2016,Emerald City 1,215,Seattle, WA,Northwest,Silent Wolf,https://smash.gg/tournament/emerald-city-i/brackets/10989/3691/11961
30/01/2016,PGN/NEOH Arcadian/Invitational,180,Youngstown, OH,Midwest,4%,http://pittsmash.challonge.com/InvBracket
30/01/2016,Mass Madness 6,165,Natick, MA,New Eng.,Mafia,http://bigbluees.challonge.com/MMM6
30/01/2016,Smash For Hope,101,Edmonton, AB,Canada,Mittens,http://smashforhope.challonge.com/SFHMeleetop32
29/01/2016,ASU Weekly 15/16 #14,114,Tempe, AZ,Southwest,Vitro,http://challonge.com/asuweekly201514
24/01/2016,Kickstart 5,112,London, UK,Europe,Leffen,https://smash.gg/tournament/kickstart-5/brackets/10971/4225/16966
24/01/2016,Super Smash Sundays 40,117,Pomona, CA,SoCal,Westballz,https://smash.gg/tournament/super-smash-sundays-40/brackets/11317/5228/20371
17/01/2016,Genesis 3,1828,San Jose, CA,NorCal,Armada,https://smash.gg/tournament/genesis-3/details
12/01/2016,Get Smashed at the Foundry 77,111,San Francisco, CA,NorCal,Nintendude,http://showdowngg.challonge.com/SFGameNight77
10/01/2016,Super Smash Sundays 39,180,Pomona, CA,SoCal,Westballz,https://smash.gg/tournament/super-smash-sundays-39/brackets/11212/4439/17966
09/01/2016,Rubicon 6,197,Chicago, IL,Midwest,Silent Wolf,http://challonge.com/rc6top32
09/01/2016,SWEET XXI,243,Ann Arbor, MI,Midwest,Drephen,https://smash.gg/tournament/sweet-xxi-a-super-smash-bros-melee-tournament/brackets/10973/4223/16949
07/01/2016,Smash Conference LXIX,103,Orlando, FL,Florida,Mew2King,https://smash.gg/tournament/smash-conference-lxix-3/details
02/01/2016,Mayhem 23,194,Pasadena, CA,SoCal,Lucky,https://smash.gg/tournament/mayhem-1-2/brackets
02/01/2016,Nebulous Prime 21,137,New York City, NY,Tristate,The Moon,http://nebulous.challonge.com/nebsmelee21pro
20/12/2015,Forte 3,317,Austin, TX,Southwest,Wobbles,https://smash.gg/tournament/forte-3/brackets
19/12/2015,Smash The Halls!,158,Vancouver, BC,Canada,Silent Wolf,http://challonge.com/sthpro
19/12/2015,Michigan Seasonal Series: Winter,157,Howell, MI,Midwest,KJH,http://beachsmash.challonge.com/msswtop64
19/12/2015,Nebulous Prime 19,166,New York City, NY,Tristate,Slox,http://nebulous.challonge.com/nebsprime19allstar
13/12/2015,Super Smash Sundays 38,130,Santa Ana, CA,SoCal,SFAT,https://smash.gg/tournament/super-smash-sundays-38/brackets
12/12/2015,Snow Time To Explain 3,132,Portland, OR,Northwest,Bladewise,http://spd.challonge.com/stte3top16
12/12/2015,Rubicon 5,100,Chicago, IL,Midwest,Lucky,http://challonge.com/rc5top32
29/11/2015,Smash Intensifies 2,111,Montreal, QC,Canada,The Moon,https://smash.gg/tournament/smash-intensifies-2/brackets
28/11/2015,DreamHack Winter 2015,357,Jonkoping, Sweden,Europe,Hungrybox,http://challonge.com/DHWSmash
22/11/2015,Kickstart 4,112,London, UK,Europe,Plup,http://challonge.com/KS4Singles
21/11/2015,BUST 3,256,Boston, MA,New Eng.,Swedish Delight,https://smash.gg/tournament/bust3-1/brackets
21/11/2015,UCSD Super TriWeekly,133,La Jolla, CA,SoCal,Lucky,https://smash.gg/tournament/ucsd-super-try-weekly-ft-tmg-california-finals/brackets/10677/3552/11493
15/11/2015,Eclipse,187,Oslo, Norway,Europe,Armada,https://smash.gg/tournament/eclipse/brackets
15/11/2015,Rewired,120,Tucson, AZ,Southwest,Forward,http://rewired2015.challonge.com/ssbm_pool_pro
15/11/2015,Roll Tier 6,102,Bellevue, NE,Midwest,Bobby Frizz,http://challonge.com/rt6melee32
15/11/2015,Super Smash Sundays 36,141,Santa Ana, CA,SoCal,Lucky,https://smash.gg/tournament/super-smash-sundays-36/brackets
14/11/2015,Michigan Arcadian 3,192,Ann Arbor, MI,Midwest,Yoyo,https://smash.gg/tournament/michigan-arcadian-3/brackets/10726/3346/10728
08/11/2015,Tipped Off 11,336,Atlanta, GA,Atl. South,DruggedFox,https://smash.gg/tournament/tipped-off-11/brackets
07/11/2015,Kill Roy,132,Bloomington, IN,Midwest,Vro,http://challonge.com/KillRoyMeleeSingles
07/11/2015,Mayhem Arcadian,158,South Pasadena, CA,SoCal,Captain Faceroll,https://smash.gg/tournament/mayhem-arcadian-11-7/brackets/10805/3343/10684
01/11/2015,The Golden Bair 3,140,Berkeley, CA,NorCal,SFAT,http://sab.challonge.com/gb3champ
25/10/2015,STR2015 Melee Arcadian,203,Orlando, FL,Florida,MrLz,http://smashtherecord.challonge.com/2015_melee_arcadian
25/10/2015,JJ's Melee Arcadian 1,104,Chatsworth, CA,SoCal,Psychomidget,http://challonge.com/jjsarcadian1top32
18/10/2015,Gaston,157,Vastra Gotaland, Sweden,Europe,Armada,http://bts.challonge.com/GMS64
18/10/2015,Super Smash Sundays 34,122,Santa Ana, CA,SoCal,Westballz,https://smash.gg/tournament/super-smash-sundays-34/brackets
17/10/2015,Xanadu Fall Arcadian,113,Halethorpe, MD,MD/VA,Zain,http://xanaduarcadian.challonge.com/tfameleetop16
17/10/2015,Mayhem October 2015,125,South Pasadena, CA,SoCal,SFAT,https://smash.gg/tournament/mayhem-10-17/brackets
10/10/2015,Smash2School,128,Vancouver, BC,Canada,Bladewise,http://challonge.com/s2spro
10/10/2015,ASU Weekly 15/16 #5,111,Tempe, AZ,Southwest,PatCombo,http://challonge.com/asuweekly201552
04/10/2015,The Big House 5,1317,Dearborn, MI,Midwest,Armada,https://smash.gg/tournament/the-big-house-5/brackets
27/09/2015,Helix,208,Berlin, Germany,Europe,Armada,https://smash.gg/tournament/helix/brackets
27/09/2015,SmashNest 4.5,127,Portland, OR,Northwest,Bladewise,http://cacaw.challonge.com/SN4point5meleetop16
27/09/2015,Super Smash Sundays 33,154,Santa Ana, CA,SoCal,S2J,https://smash.gg/tournament/super-smash-sundays-33/brackets
19/09/2015,HTC Throwdown,386,San Francisco, CA,NorCal,Leffen,https://smash.gg/tournament/htc-throwdown/brackets
19/09/2015,Flashback Games Tournament 17,113,Atlanta, GA,Atl. South,Baka4Moe,http://challonge.com/FBGT17
19/09/2015,Nebulous Prime 6,121,New York City, NY,Tristate,The Moon,https://smash.gg/tournament/nebulous-prime-melee-6/brackets
18/09/2015,ASU Weekly 15/16 #2,125,Tempe, AZ,Southwest,AppleSmaush,http://challonge.com/asuweekly20152
13/09/2015,Super Smash Sundays 32,149,Santa Ana, CA,SoCal,S2J,https://smash.gg/tournament/super-smash-sundays-32/brackets
12/09/2015,Mayhem September 2015,119,South Pasadena, CA,SoCal,Lucky,https://smash.gg/tournament/mayhem-9-12/brackets
12/09/2015,Rubicon 2,106,Chicago, IL,Midwest,Westballz,http://challonge.com/rc2top32
11/09/2015,ASU Weekly 15/16 #1,132,Tempe, AZ,Southwest,Gem,http://challonge.com/asuweekly20151
04/09/2015,Man on a Ledge 70,101,Pittsburgh, PA,Tristate,SilentSwag,http://moal.challonge.com/MoaL70MeleeSingles
30/08/2015,PAX Prime 2015,187,Seattle, WA,Northwest,Mew2King,https://smash.gg/tournament/pax-prime-2015/brackets
30/08/2015,Show Me Your Moves 16,180,Urbana, IL,Midwest,Lucky,http://smashingillini.challonge.com/SMYM16melee
25/08/2015,New Game Plus 18,101,Boston, MA,New Eng.,DJ Nintendo,http://bigbluees.challonge.com/NGP18
22/08/2015,Mayhem August 2015,177,South Pasadena, CA,SoCal,Westballz,https://smash.gg/tournament/mayhem-8-22/brackets
22/08/2015,Kings of Vancouver II,108,Vancouver, BC,Canada,Blunted_Object10,http://ubcmelee.challonge.com/kovpro
22/08/2015,Body City 3,110,Ann Arbor, MI,Midwest,S2J,https://smash.gg/tournament/body-city-3/brackets/10422/1851/5966
19/08/2015,Smash @ Xanadu 111,108,Halethorpe, MD,MD/VA,Chillin,http://vgbootcamp.challonge.com/SatX08192015SSBM
16/08/2015,Summit,199,Kitchener, ON,Canada,KirbyKaze,http://challonge.com/SummitMelee
15/08/2015,Rubicon 1,106,Chicago, IL,Midwest,DruggedFox,http://challonge.com/rc1top32
11/08/2015,New Game Plus 16,105,Boston, MA,New Eng.,Mafia,http://bigbluees.challonge.com/NGP16
09/08/2015,Kickstart,100,London, UK,Europe,Professor Pro,http://challonge.com/Kickstartsingles
04/08/2015,New Game Plus 15,107,Boston, MA,New Eng.,Smuckers,http://bigbluees.challonge.com/NGP15
02/08/2015,Super Smash Sundays 31,255,Pomona, CA,SoCal,Westballz,https://smash.gg/tournament/super-smash-sundays-31-the-return/brackets
21/07/2015,New Game Plus 13,103,Boston, MA,New Eng.,ZoSo,http://bigbluees.challonge.com/NGP13
11/07/2015,WTFox,150,Memphis, TN,Atl. South,Leffen,http://challonge.com/WTFoxMeleeTop32
07/07/2015,Get Smash at the Foundry 52,100,San Francisco, CA,NorCal,Shroomed,http://showdowngg.challonge.com/SFGameNight52
05/07/2015,EXP 2015,145,Kitchener, ON,Canada,Mew2King,http://letsplaykw.challonge.com/EXP2015melee
27/06/2015,Desucon 10,117,Oslo, Norway,Europe,Kriz,http://challonge.com/desucon10melee
20/06/2015,The Oregon SHFFL,169,Eugene, OR,Northwest,Mew2King,http://shffl.challonge.com/Top16
13/06/2015,NW Battleground 1,106,Des Moines, WA,Northwest,Silent Wolf,http://gameclucks.challonge.com/nwbg1melee
06/06/2015,Mayhem June 2015,233,South Pasadena, CA,SoCal,Westballz,http://challonge.com/mayhemJune6Top32
31/05/2015,Dismantle,137,Berwyn, IL,Midwest,Westballz,http://e2c.challonge.com/qyoepvd8
30/05/2015,San Diego Arcadian 1,124,San Diego, CA,SoCal,Zen,http://sdmelee.challonge.com/Arcadian1singlesT48
24/05/2015,Shuffle VII,157,Columbus, OH,Midwest,Mew2King,http://challonge.com/shuffle7s
17/05/2015,Revelation 2,127,Denver, CO,Southwest,Mew2King,http://challonge.com/Rev2MeleeST32
16/05/2015,Xanadu Spring Arcadian,102,Halethorpe, MD,MD/VA,Junebug,http://xanaduarcadian.challonge.com/meleetop16
10/05/2015,HFLAN Melee Edition,172,Noisy-le-Grand, France,Europe,Armada,https://smash.gg/tournament/hflan-melee-edition/brackets
02/05/2015,Mayhem May 2015,134,South Pasadena, CA,SoCal,Mango,http://challonge.com/mayhemMay2Top32
26/04/2015,Super Nebulous 3,198,New York City, NY,Tristate,Lucky,https://smash.gg/tournament/super-nebulous-3-1/brackets
25/04/2015,End The Paign,101,Champaign, IL,Midwest,Darkatma,http://smashingillini.challonge.com/EndThePaignMelee
25/04/2015,Michigan Arcadian 2,206,Ann Arbor, MI,Midwest,Butch G,http://michigansmash.challonge.com/michiganarcadian2
19/04/2015,Sandstorm,231,Tempe, AZ,Southwest,Armada,http://challonge.com/SandstormMeleeTop64
18/04/2015,GatorLAN Summer 2015,160,Gainesville, FL,Florida,Colbol,http://gatorgaming.challonge.com/GLAN2015MTop
12/04/2015,I'm Not Yelling,316,Oakland, CA,NorCal,Armada,https://smash.gg/tournament/i-m-not-yelling-feat-armada/brackets
04/04/2015,SWEET XX,148,East Lansing, MI,Midwest,Duck,http://michigansmash.challonge.com/sweetmeleesingles20
28/03/2015,JAB 3,181,Lafayette, IN,Midwest,SFAT,http://challonge.com/JAB3Singles
22/03/2015,Van Alive IV,102,Vancouver, BC,Canada,Blunted_Object10,http://challonge.com/VA4Pro
14/03/2015,AZ Melee Arcadian 1,172,Tempe, AZ,Southwest,SanchAZ,http://challonge.com/azarcadiansingles
08/03/2015,The Golden Bair 2,108,Berkeley, CA,NorCal,SFAT,http://challonge.com/gb2champ
22/02/2015,McSmashter 4,255,Hamilton, ON,Canada,Armada,http://challonge.com/MCS4Singles
22/02/2015,House of Paign IV,100,Urbana, IL,Midwest,Hoefler,http://smashingillini.challonge.com/HoP4Melee
21/02/2015,SWEET XVIII,161,East Lansing, MI,Midwest,Duck,http://michigansmash.challonge.com/sweetmeleesingles18
21/02/2015,SmashNest v3,163,Portland, OR,Northwest,Silent Wolf,http://cacaw.challonge.com/smashnestv3meleetop16
31/01/2015,House of Paign III,125,Urbana, IL,Midwest,Dart!,http://smashingillini.challonge.com/HoP3Melee
24/01/2015,NorCal Arcadian 2,292,Cupertino, CA,NorCal,Bardull,http://challonge.com/norcalarcadianmainbracket
24/01/2015,Smash For Smiles 2,103,Bellingham, WA,Northwest,Silent Wolf,http://challonge.com/sfs2melee
24/01/2015,MVG Endgame,126,Tempe, AZ,Southwest,Axe,http://challonge.com/endgamemeleepro
18/01/2015,Winter GameFest 2015,178,La Jolla, CA,SoCal,KBJ,http://sdmelee.challonge.com/WGF2015singlesT32
21/12/2014,Forte 2,227,Austin, TX,Southwest,Hungrybox,http://challonge.com/forte2meleesingles
21/12/2014,Northwest Majors VI Regionals,144,Des Moines, WA,Northwest,Mew2King,http://pnwr.challonge.com/meleefinals
21/12/2014,Super Smash Sundays 30,135,Walnut, CA,SoCal,Lucky,http://oxy.challonge.com/SmashSundaysSingles30
20/12/2014,Big Beach House,132,Howell, MI,Midwest,Duck,http://beachsmash.challonge.com/bbhmeleesingles
07/12/2014,Super Smash Sundays 29,117,Walnut, CA,SoCal,Westballz,http://oxy.challonge.com/SmashSundaysSingles29
29/11/2014,Smash Intensifies,101,Montreal, QC,Canada,Vwins,http://challonge.com/SmashIntensifiesMELEE
23/11/2014,Canadian Arcadian Vol. 2,112,Toronto, ON,Canada,Nightmare,http://challonge.com/canarc2m
22/11/2014,KTAR XI,144,Somerset, NJ,Tristate,Split*,http://ktarxi.challonge.com/kMeleesinglesTop32
22/11/2014,BUST,169,Boston, MA,New Eng.,DJ Nintendo,http://themeleegames.challonge.com/BUST
16/11/2014,Do You Fox Wit It?,211,Oakland, CA,NorCal,Hax,http://dyfwi.challonge.com/dyftop32
09/11/2014,Super Smash Weekend,106,Walnut, CA,SoCal,Lucky,http://oxy.challonge.com/SmashWeekendSingles
02/11/2014,Fight Pitt V,200,Pittsburgh, PA,Tristate,Hungrybox,http://fightpitt5.challonge.com/MeleeSinglesTop32
26/10/2014,Super Smash Sundays 28,123,Walnut, CA,SoCal,Mew2King,http://oxy.challonge.com/SmashSundaysSingles28
05/10/2014,The Big House 4,570,Romulus, MI,Midwest,Mango,http://tbh4.challonge.com/meleesingles
21/09/2014,Tipped Off 10,175,Doraville, GA,Atl. South,Hungrybox,http://challonge.com/tippedoff10
31/08/2014,Super Smash Sundays 24,178,Walnut, CA,SoCal,S2J,http://oxy.challonge.com/SmashSundaysSingles24
17/05/2014,The Canadian Arcadian Vol. 1,116,Toronto, ON,Canada,Trullium,http://challonge.com/TheCanadianArcadian
23/03/2014,The Next Episode,147,Oakland, CA,NorCal,Fly Amanita,http://challonge.com/tne_singles
